#,id,address,city,street_with_building,apartment_number,rooms,area_m2,price,price_m2,link,img_url,object_important_note,description,date_activated,advertisement_level,floor,total_floors,year_built
3584,3754304,"Tallinn, Kesklinn, Rotermanni 18/1",Tallinn,Rotermanni 18,1,2,54.1,380000,7024,https://www.kv.ee/ru/muua-2toaline-ajatu-disainiga-korter-rotermanni-18-3754304.html,https://kv.img-bcg.eu/image/object/43/8786/128668786.jpg,Müüa uus 2-toaline korter koos parkimiskohaga,"Этаж 2/7, квартирная собственность, каменный дом, год постройки 2018, новый, душ, ...",2025-06-05 16:56:59.522632,,2,7,2018
3585,3722476,"Tallinn, Nõmme, Liiva, Kalmistu tee 11b",Tallinn,Kalmistu tee 11b,,3,93.4,369500,3956,https://www.kv.ee/ru/muua-heas-asukohas-hubane-ja-hasti-planeeritud-kor-3722476.html,https://kv.img-bcg.eu/image/object/43/2164/128302164.jpg,"Suur 3-toaline mändide all, Järve keskuse lähedal!","Этаж 1/3, квартирная собственность, каменный дом, год постройки 2017, в хорошем ...",2025-06-05 16:43:41.427878,0,1,3,2017
3586,3726404,"Tallinn, Haabersti, Tiskre, Hansu 38/2",Tallinn,Hansu 38,2,3,64.2,175700,2736,https://www.kv.ee/ru/muugile-on-tulnud-kolme-3-toaline-labi-maja-planee-3726404.html,https://kv.img-bcg.eu/image/object/43/2690/128352690.jpg,Suure terassiga 3-toaline korter Tiskres.,"Этаж 1/3, квартирная собственность, каменный дом, год постройки 2004, санремонт сделан, ...",2025-06-05 16:50:00.753242,1,1,3,2004
3587,3754313,"Tallinn, Lasnamäe, Vormsi tn 4",Tallinn,Vormsi tn 4,,3,49.4,145000,2935,https://www.kv.ee/ru/otse-omanikult-voimalus-valjaostmiseks-ja-vahetuse-3754313.html,https://kv.img-bcg.eu/image/object/43/9182/128669182.jpg,НОВАЯ! ПОЛНОСТЬЮ РЕНОВИРОВАННАЯ КВАРТИРА,"Этаж 8/9, квартирная собственность, панельный дом, год постройки 1984, обновлённый, душ, ...",2025-06-05 17:32:45.652235,0,8,9,1984
3588,3754318,"Tallinn, Nõmme, Puhma tn 8",Tallinn,Puhma tn 8,,2,75.6,150000,1984,https://www.kv.ee/ru/muuki-on-tulnud-omanaoline-ja-hubane-kahetoaline-k-3754318.html,https://kv.img-bcg.eu/image/object/43/9094/128669094.jpg,Oma aianurgaga korter Nõmmel!,"Этаж 1/2, квартирная собственность, деревянный дом, в хорошем состоянии, индукция, душ, ...",2025-06-05 17:16:48.321574,,1,2,
3589,3754325,"Tallinn, Lasnamäe, Vormsi tn 4",Tallinn,Vormsi tn 4,,2,49.4,145000,2935,https://www.kv.ee/ru/otse-omanikult-voimalus-valjaostmiseks-ja-vahetuse-3754325.html,https://kv.img-bcg.eu/image/object/43/9584/128669584.jpg,ПОЛНОСТЬЮ РЕНОВИРОВАННАЯ КВАРТИРА! ВСЁ НОВОЕ!,"Этаж 8/9, квартирная собственность, панельный дом, год постройки 1984, обновлённый, душ, ...",2025-06-05 18:00:42.615257,0,8,9,1984
3590,3754298,"Tallinn, Lasnamäe, Läänemere tee",Tallinn,Läänemere tee,,2,49,90000,1836,https://www.kv.ee/ru/harjumaa-tallinn-lasnamae-laanemere-tee-2-tuba-49-3754298.html,https://kv.img-bcg.eu/image/object/43/9779/128669779.jpg,,"Год постройки 1987, нуждается в обновлении, лифт",2025-06-05 18:36:20.460773,1,,,
3591,3754332,"Tallinn, Lasnamäe, Uus hind, Läänemere tee 36",Tallinn,Läänemere tee 36,,4,65,152600,2347,https://www.kv.ee/ru/pakkuda-heas-seisukorras-vaga-hea-asukohaga-mahuka-3754332.html,https://kv.img-bcg.eu/image/object/43/9836/128669836.jpg,Värske stiilne remont! Kindel parkimiskoht!,"Этаж 5/9, квартирная собственность, панельный дом, год постройки 1987, обновлённый, ...",2025-06-05 18:51:09.992008,0,5,9,1987
3592,3754337,"Tallinn, Kesklinn, Kadriorg, F.R. Kreutzwaldi 11",Tallinn,F.R. Kreutzwaldi 11,,4,118.3,565000,4775,https://www.kv.ee/ru/muua-renoveeritud-kadrioru-honguline-skandinaavia-3754337.html,https://kv.img-bcg.eu/image/object/43/0175/128670175.jpg,Imeilus helge kodu keset linna!,"Этаж 1/5, квартирная собственность, каменный дом, год постройки 1923, обновлённый, душ, ...",2025-06-05 20:04:08.702397,,1,5,1923
3593,3676826,"Tallinn, Pirita, Masti tn 11",Tallinn,Masti tn 11,,3,89.1,440000,4938,https://www.kv.ee/ru/majasul-on-eksklusiivne-voimalus-soetada-endale-su-3676826.html,https://kv.img-bcg.eu/image/object/43/1111/125261111.jpg,"OOTAN TUTVUMA! VALMIS MAJA, KASUTUSLUBA!","Этаж 1/2, квартирная собственность, каменный дом, год постройки 2024, новый, туалет и ...",2025-06-05 20:05:00.733854,0,1,2,2024
3594,3744277,"Tallinn, Mustamäe, Mäepealse tn 12",Tallinn,Mäepealse tn 12,,3,75.2,229000,3045,https://www.kv.ee/ru/maepealse-12-majas-on-muuki-tulnud-labi-maja-asets-3744277.html,https://kv.img-bcg.eu/image/object/43/4065/128104065.jpg,Eelregistreerimisega kliendipäev 11.06 16:30-18:30,"Этаж 1/6, квартирная собственность, каменный дом, год постройки 2007, в хорошем ...",2025-06-05 20:26:00.407046,0,1,6,2007
3595,3668719,"Tallinn, Lasnamäe, Kurepõllu, Liikuri tn 5b",Tallinn,Liikuri tn 5b,,2,48.6,179900,3701,https://www.kv.ee/ru/muua-suure-lounapoolse-terrassi-panipaiga-ja-parki-3668719.html,https://kv.img-bcg.eu/image/object/43/6124/123246124.jpg,Suur päikesepoolne terrass. Panipaik. Parkimiskoht,"Этаж 1/8, квартирная собственность, панельный дом, год постройки 2021, в хорошем ...",2025-06-05 21:52:00.599892,,1,8,2021
3596,3734761,"Tallinn, Lasnamäe, Peterburi tee 24",Tallinn,Peterburi tee 24,,1,29.8,84000,2818,https://www.kv.ee/ru/atraktiivse-asukohaga-1toaline-kodu-kui-otsid-huba-3734761.html,https://kv.img-bcg.eu/image/object/43/5956/127545956.jpg,ХОРОШЕЕ МЕСТОРАСПОЛОЖЕНИЯ | ЗАКРЫТАЯ ПАРКОВКА,"Этаж 5/5, квартирная собственность, панельный дом, год постройки 1987, в хорошем ...",2025-06-05 22:36:00.420495,0,5,5,1987
3597,3748858,"Tallinn, Mustamäe, A. H. Tammsaare tee 74",Tallinn,A. H. Tammsaare tee 74,,3,46.9,139900,2982,https://www.kv.ee/ru/kortermuua-2019-aastal-renoveeritud-3toaline-korte-3748858.html,https://kv.img-bcg.eu/image/object/43/9704/128379704.jpg,"Ideaalne korter kahele, Privaatne, Siili asumis","Этаж 5/5, квартирная собственность, панельный дом, год постройки 1971, в хорошем ...",2025-06-05 22:40:43.234781,1,5,5,1971
3598,3754388,"Tallinn, Põhja-Tallinn, Nabra tn 3/1",Tallinn,Nabra tn 3,1,2,46,197000,4282,https://www.kv.ee/ru/muua-unikaalne-ja-valguskullane-kodu-pelgulinna-su-3754388.html,https://kv.img-bcg.eu/image/object/43/2322/128672322.jpg,Stiilne korter keset rohelust — päikeselise rõduga,"Этаж 3/3, квартирная собственность, деревянный дом, обновлённый, газовая плита, бойлер, ...",2025-06-05 22:59:32.678826,,3,3,
3599,3754402,"Tallinn, Kesklinn, Lembitu tn 8",Tallinn,Lembitu tn 8,,2,53,160000,3018,https://www.kv.ee/ru/oled-otsimas-kodu-mis-asub-linna-sudames-ja-mille-3754402.html,https://kv.img-bcg.eu/image/object/43/3388/128673388.jpg,Создайте дом своей мечты в самом центре города,"Этаж 3/5, квартирная собственность, каменный дом, год постройки 1952, площадь кухни ...",2025-06-06 00:30:03.541074,0,3,5,1952
3600,3353689,"Tallinn, Kesklinn, Vana-Lõuna tn 39",Tallinn,Vana-Lõuna tn 39,,3,85.5,319000,3730,https://www.kv.ee/ru/muua-omanaoline-kodu-aegumatu-vaartusega-lutheri-k-3353689.html,https://kv.img-bcg.eu/image/object/43/2174/101712174.jpg,OMANÄOLINE KODU LUTHERI KVARTALIS,"Этаж 2/4, год постройки 2008, в хорошем состоянии, плита с керамическим покрытием, ...",2025-06-06 00:59:08.220764,0,2,4,2008
3601,3754408,"Tallinn, Lasnamäe, Priisle, K. Kärberi tn 39",Tallinn,K. Kärberi tn 39,,1,32.8,85000,2591,https://www.kv.ee/ru/kortermuuki-on-tulnud-kena-ja-hubane-1toaline-kort-3754408.html,https://kv.img-bcg.eu/image/object/43/4538/128674538.jpg,ILUS 1-TOALINE KORTER RÕDUGA LASNAMÄEL!,"Этаж 3/9, квартирная собственность, панельный дом, год постройки 1985, обновлённый, ...",2025-06-06 03:03:36.306913,1,3,9,1985
3602,3751245,"Tallinn, Haabersti, Vanakuu tn 9",Tallinn,Vanakuu tn 9,,4,77.7,255000,3281,https://www.kv.ee/ru/muua-4-toaline-valguskullane-korter-maja-viimasel-3751245.html,https://kv.img-bcg.eu/image/object/43/8392/128508392.jpg,Müüa valgusküllane 4-toaline korter Vanakuu 9,"Этаж 4/4, квартирная собственность, каменный дом, год постройки 2017, в хорошем ...",2025-06-06 08:41:09.823124,,4,4,2017
3603,3754451,"Tallinn, Põhja-Tallinn, Kopli tänav 83",Tallinn,Kopli tänav 83,,2,53,159000,3000,https://www.kv.ee/ru/korterit-saab-kulastada-iganadalastel-tutvumispaev-3754451.html,https://kv.img-bcg.eu/image/object/43/7306/128677306.jpg,Kopli spacious studio apartment with high ceilings – 53 m2!,"Этаж 1/4, Жилищное товарищество, год постройки 1915, электрическая плита, отопление ...",2025-06-06 09:22:56.746561,3,1,4,1915
3604,3754452,"Tallinn, Kristiine, Madara tänav 13a",Tallinn,Madara tänav 13a,,2,25.1,114500,4561,https://www.kv.ee/ru/korterit-saab-kulastada-iganadalastel-tutvumispaev-3754452.html,https://kv.img-bcg.eu/image/object/43/7324/128677324.jpg,Valgusküllane korter Vanalinna lähedal!,"Этаж 1/2, квартирная собственность, деревянный дом, год постройки 1937, электрическая ...",2025-06-06 09:23:12.05031,0,1,2,1937
3605,3754453,"Tallinn, Kristiine, Järve 2",Tallinn,Järve 2,,3,65.2,340000,5214,https://www.kv.ee/ru/3toaline-korter-jarve-torni-9-korrusel-labimoeldud-3754453.html,https://kv.img-bcg.eu/image/object/43/7345/128677345.jpg,"2022. betoonehitis, vaated linnale ja merele, 9. korrus!","Этаж 9/19, квартирная собственность, год постройки 2022, лифт, в городе ...",2025-06-06 09:23:25.691016,0,9,19,2022
3606,3754454,"Tallinn, Kristiine, Paldiski maantee 49",Tallinn,Paldiski maantee 49,,3,58.8,186900,3178,https://www.kv.ee/ru/labimoeldud-planeeringuga-ja-avar-3toaline-korter-3754454.html,https://kv.img-bcg.eu/image/object/43/7382/128677382.jpg,BRONEERITUD!,"Этаж 1/4, квартирная собственность, год постройки 1940, в хорошем состоянии, душ, в ...",2025-06-06 09:23:45.157719,,1,4,1940
3607,3754455,"Tallinn, Kesklinn, Kiisa tänav 5",Tallinn,Kiisa tänav 5,,2,38.6,139000,3601,https://www.kv.ee/ru/tutvumispaev-kolmapaeval-eelregistreerimisega-kort-3754455.html,https://kv.img-bcg.eu/image/object/43/7400/128677400.jpg,HUBANE 2-TOALINE KORTER KESKLINNAS,"Этаж 3/4, квартирная собственность, год постройки 1988, бесплатная парковка, в городе, в ...",2025-06-06 09:24:08.669567,0,3,4,1988
3608,3754456,"Tallinn, Põhja-Tallinn, Ristiku tänav 17",Tallinn,Ristiku tänav 17,,2,41.1,135000,3284,https://www.kv.ee/ru/hubane-kahetoaline-korter-1927-aastal-ehitatud-aja-3754456.html,https://kv.img-bcg.eu/image/object/43/7428/128677428.jpg,2-toaline korter mõne minuti kaugusel Telliskivi loomelinnakust!,"Этаж 1/3, квартирная собственность, год постройки 1927, бесплатная парковка, в городе ...",2025-06-06 09:24:22.303738,3,1,3,1927
3609,3754457,"Tallinn, Põhja-Tallinn, Kopli tänav 52/1",Tallinn,Kopli tänav 52,1,1,26.9,118000,4386,https://www.kv.ee/ru/stuudiokorter-kalamajas-10minutilise-jalutuskaigu-3754457.html,https://kv.img-bcg.eu/image/object/43/7440/128677440.jpg,Stuudiokorter Kalamajas; 10 minutit Telliskivisse!,"Этаж 2/2, квартирная собственность, деревянный дом, год постройки 1950, в хорошем ...",2025-06-06 09:24:39.668582,0,2,2,1950
3610,3754458,"Tallinn, Kristiine, Sõpruse puiestee 22/8",Tallinn,Sõpruse puiestee 22,8,4,103.8,335500,3232,https://www.kv.ee/ru/labi-kolme-korruse-ridaelamuboks-kristiines-5minut-3754458.html,https://kv.img-bcg.eu/image/object/43/7461/128677461.jpg,4-toaline aia ja rõduga ridaelamuboks Kristiines!,"Квартирная собственность, год постройки 1961, в хорошем состоянии, бесплатная парковка, ...",2025-06-06 09:24:54.793761,0,,,1961
3611,3754459,"Tallinn, Põhja-Tallinn, Aru tänav 15",Tallinn,Aru tänav 15,,2,27.3,95000,3479,https://www.kv.ee/ru/2toaline-korter-valmis-kohe-sissekolimiseks-2025-a-3754459.html,https://kv.img-bcg.eu/image/object/43/7507/128677507.jpg,BRONEERITUD!,"Этаж 1/3, квартирная собственность, год постройки 1961, обновлённый, электрическая ...",2025-06-06 09:25:19.002727,,1,3,1961
3612,3754460,"Tallinn, Põhja-Tallinn, Sepa tn 28",Tallinn,Sepa tn 28,,2,47.7,234900,4924,https://www.kv.ee/ru/uus-hubane-2toaline-garantii-2-aastat-soovi-korra-3754460.html,https://kv.img-bcg.eu/image/object/43/7594/128677594.jpg,Дом у моря!,"Этаж 2/5, квартирная собственность, год постройки 2025, новый, ванная, балкон 4 m², ...",2025-06-06 12:04:17.678685,1,2,5,2025
3613,3754461,"Tallinn, Lasnamäe, Tulus investeering!, Pae tn 23a",Tallinn,Pae tn 23a,,1,16,51950,3246,https://www.kv.ee/ru/pakkuda-vaike-tubakorter-kiiresti-arenevas-rajooni-3754461.html,https://kv.img-bcg.eu/image/object/43/7535/128677535.jpg,"Можно с арендатором, или для себя!","Этаж 5/5, квартирная собственность, каменный дом, год постройки 1968, обновлённый, ...",2025-06-06 09:27:12.920986,,5,5,1968
3614,3754462,"Tallinn, Põhja-Tallinn, Tulus investeering!, Kopliranna 41",Tallinn,Kopliranna 41,,1,16.1,41500,2577,https://www.kv.ee/ru/muua-mere-korval-asuvas-majas-olev-valguskullane-j-3754462.html,https://kv.img-bcg.eu/image/object/43/7560/128677560.jpg,САМОЕ ВЫГОДНОЕ ПРЕДЛОЖЕНИЕ В СВОЁМ КЛАССЕ,"Этаж 2/2, квартирная собственность, деревянный дом, год постройки 1914, обновлённый, ...",2025-06-06 09:31:15.354167,,2,2,1914
3615,3754491,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-19",Tallinn,Mäepealse tn 9/1,19,2,37.6,176990,4707,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754491.html,https://kv.img-bcg.eu/image/object/43/8315/128678315.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 5/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 11:37:06.223604,,5,8,2026
3616,3754492,"Tallinn, Mustamäe, Mustamäe tee 82",Tallinn,Mustamäe tee 82,,2,43.1,115900,2689,https://www.kv.ee/ru/saase-asumi-piiril-mustamae-ja-mustika-keskuse-lah-3754492.html,https://kv.img-bcg.eu/image/object/43/8325/128678325.jpg,Avar vaade! Eraldi toad! Klaasitud lodža!,"Этаж 8/9, квартирная собственность, каменный дом, год постройки 1972, обновлённый, ...",2025-06-06 10:20:22.834669,0,8,9,1972
3617,3754493,"Tallinn, Kesklinn, Uus hind !!, J. Kappeli tn 6",Tallinn,J. Kappeli tn 6,,2,42.2,98000,2322,https://www.kv.ee/ru/erihind-98000-eur-kliendipaeval-12-06-2025-kell-17-3754493.html,https://kv.img-bcg.eu/image/object/43/8420/128678420.jpg,KLIENDIPÄEVAL ERIHIND 98000 !!!,"Этаж 1/2, квартирная собственность, в хорошем состоянии, газовая плита, туалет и ванная ...",2025-06-06 10:32:08.437835,1,1,2,
3618,3751963,"Tallinn, Lasnamäe, Kadriorg, Valge 10",Tallinn,Valge 10,,2,44,207000,4704,https://www.kv.ee/ru/korteriomand-kivimajasanruum-duss-uus-torustikkute-3751963.html,https://kv.img-bcg.eu/image/object/43/8233/128678233.jpg,КВАРТИРА У ПАРКА КАДРИОРГ — МЕБЕЛЬ В ЦЕНЕ,"Этаж 4/4, год постройки 2020, новый, душ, отопление пола, открытая кухня, холодильник, ...",2025-06-06 10:23:29.877868,1,4,4,2020
3619,3748229,"Tallinn, Põhja-Tallinn, Kalaranna, Kalaranna tn 8/4",Tallinn,Kalaranna tn 8,4,4,86.7,499000,5755,https://www.kv.ee/ru/muugile-on-saabunud-hubane-kodu-kalaranna-kvartali-3748229.html,https://kv.img-bcg.eu/image/object/43/7169/128327169.jpg,HUBANE KODU KALARANNA KVARTALIS,"Этаж 4/4, квартирная собственность, каменный дом, год постройки 2021, новый, индукция, ...",2025-06-06 10:29:00.410086,0,4,4,2021
3620,3754529,"Tallinn, Mustamäe, Vilde tee 90",Tallinn,Vilde tee 90,,1,12,43000,3583,https://www.kv.ee/ru/kortermuua-1toaline-korter-korteris-on-koogimoobel-3754529.html,https://kv.img-bcg.eu/image/object/43/9444/128679444.jpg,Новая цена с 09.06.2025,"Этаж 3/4, квартирная собственность, каменный дом, готов, электрическая плита, ванная, ...",2025-06-06 11:30:13.042196,,3,4,
3621,3754531,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-20",Tallinn,Mäepealse tn 9/1,20,2,41.9,188990,4510,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754531.html,https://kv.img-bcg.eu/image/object/43/9510/128679510.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 5/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 11:36:29.677217,,5,8,2026
3622,3754534,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-22",Tallinn,Mäepealse tn 9/1,22,2,44.9,201990,4498,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754534.html,https://kv.img-bcg.eu/image/object/43/9585/128679585.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 5/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 11:37:25.800444,,5,8,2026
3623,3754537,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-25",Tallinn,Mäepealse tn 9/1,25,3,60.9,263990,4334,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754537.html,https://kv.img-bcg.eu/image/object/43/9633/128679633.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 5/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 11:36:48.895258,,5,8,2026
3624,3754538,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-26",Tallinn,Mäepealse tn 9/1,26,2,37.6,178990,4760,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754538.html,https://kv.img-bcg.eu/image/object/43/9701/128679701.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 6/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 14:11:54.973252,,6,8,2026
3625,3754539,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-27",Tallinn,Mäepealse tn 9/1,27,2,41.8,191990,4593,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754539.html,https://kv.img-bcg.eu/image/object/43/9725/128679725.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 6/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 11:50:54.905576,,6,8,2026
3626,3754541,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-28",Tallinn,Mäepealse tn 9/1,28,3,63.7,276990,4348,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754541.html,https://kv.img-bcg.eu/image/object/43/9864/128679864.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 6/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 14:12:07.680222,,6,8,2026
3627,3754542,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-29",Tallinn,Mäepealse tn 9/1,29,2,44.9,201990,4498,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754542.html,https://kv.img-bcg.eu/image/object/43/9969/128679969.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 6/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 11:50:43.010523,,6,8,2026
3628,3754543,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-32",Tallinn,Mäepealse tn 9/1,32,3,60.9,263990,4334,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754543.html,https://kv.img-bcg.eu/image/object/43/9988/128679988.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 6/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 11:52:56.885228,,6,8,2026
3629,3754545,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-33",Tallinn,Mäepealse tn 9/1,33,2,37.6,178990,4760,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754545.html,https://kv.img-bcg.eu/image/object/43/9998/128679998.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 7/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 11:52:37.19048,,7,8,2026
3630,3754546,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-34",Tallinn,Mäepealse tn 9/1,34,2,41.8,190990,4569,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754546.html,https://kv.img-bcg.eu/image/object/43/0010/128680010.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 7/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 11:53:08.997252,,7,8,2026
3631,3754547,"Tallinn, Nõmme, Nõmmemäe, Mäepealse tn 9/1-36",Tallinn,Mäepealse tn 9/1,36,2,44.9,201990,4498,https://www.kv.ee/ru/nommemae-on-uus-terviklik-ja-mitmekesiste-voimalus-3754547.html,https://kv.img-bcg.eu/image/object/43/0070/128680070.jpg,Avarate vaadetega uued kodud Nõmme piiril,"Этаж 7/8, квартирная собственность, каменный дом, год постройки 2026, новый, центральное ...",2025-06-06 14:12:18.95818,,7,8,2026
3632,3754548,"Tallinn, Mustamäe, Aiandi tn 9/2",Tallinn,Aiandi tn 9,2,2,46.6,196000,4206,https://www.kv.ee/ru/muua-kvaliteetse-siseviimistlusega-2toaline-korter-3754548.html,https://kv.img-bcg.eu/image/object/43/0536/128680536.jpg,Uueväärne 2-toaline. Väga hea planeering!,"Этаж 4/4, год постройки 2023, новый, балкон 4.2 m², паркет, мебель, лифт, высокие ...",2025-06-06 12:27:55.138427,0,4,4,2023
3633,3712793,"Tallinn, Lasnamäe, Metsa tee 37",Tallinn,Metsa tee 37,,2,33,124000,3757,https://www.kv.ee/ru/muua-2020-aastal-valminud-kortermajas-vaike-ja-sti-3712793.html,https://kv.img-bcg.eu/image/object/43/8805/126168805.jpg,STIILNE KORTER UUES MAJAS ERAMAJADE PIIRKONNAS,"Этаж 2/3, квартирная собственность, каменный дом, год постройки 2020, новый, плита с ...",2025-06-06 11:57:00.614271,1,2,3,2020
3634,3404644,"Tallinn, Pirita, Metsa tee 37",Tallinn,Metsa tee 37,,2,33,124000,3757,https://www.kv.ee/ru/muua-2020-aastal-valminud-kortermajas-vaike-ja-sti-3404644.html,https://kv.img-bcg.eu/image/object/43/4090/103384090.jpg,STIILNE KORTER UUES MAJAS ERAMAJADE PIIRKONNAS,"Этаж 2/3, квартирная собственность, каменный дом, год постройки 2020, новый, плита с ...",2025-06-06 11:57:00.658591,1,2,3,2020
3635,3541169,"Tallinn, Haabersti, Lahepea tn 7",Tallinn,Lahepea tn 7,,2,59.8,219000,3662,https://www.kv.ee/ru/muua-2018-aastal-arco-vara-arendaja-poolt-valminud-3541169.html,https://kv.img-bcg.eu/image/object/43/9592/110909592.jpg,KLIENDIPÄEVA ERIHIND!,"Этаж 1/5, квартирная собственность, каменный дом, год постройки 2018, новый, индукция, ...",2025-06-06 11:57:00.679149,1,1,5,2018
3636,3467990,"Tallinn, Lasnamäe, Priisle tee 4/1",Tallinn,Priisle tee 4,1,1,30.7,99900,3254,https://www.kv.ee/ru/muua-eriti-madalate-kommunaalkuludega-renoveeritud-3467990.html,https://kv.img-bcg.eu/image/object/43/8846/105338846.jpg,SÄÄSTLIK KORTER HEA HINNAGA!,"Этаж 3/8, квартирная собственность, каменный дом, год постройки 2007, обновлённый, плита ...",2025-06-06 11:58:00.615141,0,3,8,2007
3637,3754550,"Tallinn, Mustamäe, Mustamäe, Mustamäe tee 80",Tallinn,Mustamäe tee 80,,3,66.8,139000,2080,https://www.kv.ee/ru/uut-omanikku-on-otsimas-varskendamist-vajav-korter-3754550.html,https://kv.img-bcg.eu/image/object/43/0284/128680284.jpg,Läbi maja planeeringuga 3-toaline korter Mustamäe südames!,"Этаж 2/9, квартирная собственность, панельный дом, год постройки 1973, нуждается в ...",2025-06-06 12:07:17.591797,,2,9,1973
3638,3754556,"Tallinn, Kesklinn, Kitseküla, Madli tn 1-15",Tallinn,Madli tn 1,15,2,42,229600,5466,https://www.kv.ee/ru/madli-1-on-kui-pohjamaine-parl-oma-huvitava-fassaa-3754556.html,https://kv.img-bcg.eu/image/object/43/1594/128681594.jpg,"Maja on valmis, tule tutvuma!","Этаж 4/4, квартирная собственность, панельный дом, год постройки 2024, новый, душ, ...",2025-06-06 12:42:38.119881,,4,4,2024
3639,3754567,"Tallinn, Kesklinn, Kitseküla, Madli tn 1-45",Tallinn,Madli tn 1,45,3,76.5,399800,5226,https://www.kv.ee/ru/madli-1-on-kui-pohjamaine-parl-oma-huvitava-fassaa-3754567.html,https://kv.img-bcg.eu/image/object/43/1781/128681781.jpg,"Maja on valmis, tule tutvuma!","Этаж 4/4, квартирная собственность, панельный дом, год постройки 2024, новый, душ, ...",2025-06-06 13:11:41.025033,,4,4,2024
3640,3754572,"Tallinn, Nõmme, Idakaare tn 9",Tallinn,Idakaare tn 9,,4,102.3,380000,3714,https://www.kv.ee/ru/suureparane-korter-nommel-tule-tutvuma-minu-elulau-3754572.html,https://kv.img-bcg.eu/image/object/43/1955/128681955.jpg,SUUREPÄRANE KORTER NÕMMEL!,"Этаж 2/2, квартирная собственность, деревянный дом, год постройки 1946, готов, ...",2025-06-06 16:09:04.176192,,2,2,1946
3641,3754573,"Tallinn, Mustamäe, Ehitajate tee 68",Tallinn,Ehitajate tee 68,,4,57.4,164900,2872,https://www.kv.ee/ru/neljatoaline-korter-asub-4-korrusel-9korruselises-3754573.html,https://kv.img-bcg.eu/image/object/43/2191/128682191.jpg,Полностью реновированная 4-комнатная квартира,"Этаж 4/9, квартирная собственность, панельный дом, год постройки 1969, обновлённый, ...",2025-06-06 13:29:26.767025,,4,9,1969
